timestamp,blockReward
1686642935,0.032697891231212674
1686642947,0.023189747630478563
1686642959,0.020737237811914071
1686642971,0.040008689359897064
1686642983,0.020182185066470478
1686642995,0.028532603784708178
1686643007,0.057013790984309269
1686643019,0.0157509826184531
1686643031,0.013996808679727677
1686643043,0.021147791386439507
1686643055,0.036058965941657902
1686643067,0.023127526135760779
1686643079,0.005701133690819715
1686643091,0.056747944954093643
1686643103,0.139506386093320678
1686643115,0.032122969611597691
1686643127,0.044103648999565607
1686643139,0.022082643876557654
1686643151,0.032282364779141892
1686643163,0.028402175728492535
1686643175,0.008439433552256623
1686643187,0.049475124125327809
1686643199,0.014611511378426266
1686643211,0.05612746061576745
1686643223,0.030876361356357808
1686643235,0.017832268123243968
1686643247,0.069119370411847239
1686643259,0.014498699073607189
1686643271,0.021824668809900455
1686643283,0.017989697942119622
1686643295,0.038827631525642471
1686643307,0.007473399242201647
1686643319,0.026477917988171887
1686643331,0.038860909887232708
1686643343,0.014658201340355435
1686643355,0.013728879353277414
1686643367,0.027008458644583667
1686643379,0.008584543597378106
1686643391,0.033975586485095351
1686643403,0.01833221428260285
1686643415,0.034009795383346244
1686643427,0.029506811202423431
1686643439,0.009515041762292779
1686643451,0.027199540832524465
1686643463,0.012092582763532569
1686643475,0.019524931703040928
1686643487,0.02232850607119351
1686643499,0.012081575662400305
1686643511,0.048407299366685336
1686643523,0.013615558510538125
1686643535,0.034651131752534881
1686643547,0.02623200290101265
1686643559,0.021314529866121618
1686643571,0.022745458586895709
1686643583,0.023286650642270943
1686643595,0.035469719837820554
1686643607,0.044377677867401239
1686643619,0.017062817094172319
1686643631,0.054002984304850594
1686643643,0.00793942359150087
1686643655,0.091324973791663052
1686643667,0.016993093984280617
1686643679,0.031948839629009575
1686643691,0.015657999226248738
1686643703,0.007282663667434019
1686643715,0.011365470089083241
1686643727,0.025135048196287725
1686643739,0.015508193570943982
1686643751,0.015336543581457397
1686643763,0.015783844298700788
1686643775,0.004972931761709409
1686643787,0.008090137963139599
1686643799,0.039956837617992247
1686643811,0.027379524062061595
1686643823,0.009582172483601622
1686643835,0.020344924176845759
1686643847,0.008997819330922086
1686643859,0.009314716739751622
1686643871,0.031239433844600077
1686643883,0.021556839142901268
1686643895,0.023690990137256854
1686643907,0.053818317131748395
1686643919,0.014764944596271624
1686643931,0.01067967141875079
1686643943,0.013762502056044764
1686643955,0.025747528474338561
1686643967,0.081362871509106636
1686643979,0.049069564809375395
1686643991,0.023162772364451164
1686644003,0.034716088824629158
1686644015,0.017424929106658868
1686644039,0.035259099027859574
1686644051,0.014988265036815941
1686644063,0.068116002906565627
1686644075,0.008694292355255637
1686644087,0.020731328593129684
1686644099,0.014616235944297344
1686644111,0.025111361889433938
1686644135,0.019056405956352622
1686644147,0.0550368306915722
